0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033959	0.133555	0.000000	0.021721	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050151	0.050270	0.000000	0.000000	0.000000	0.006773	0.000000	0.042008	0.000000	0.000000	0.000000	0.000000	0.000000	0.003046	0.000000	0.000000	0.000000	0.076820	0.000000	0.000000	0.000000	0.001574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015917	0.000000	0.000000	0.000000	0.000000	0.007884	0.025661	0.000000	0.000000	0.000000	0.000000	0.000000	0.168707	0.000000	0.033705	0.047971	0.000000	0.000000	0.000000	0.000000	0.000000	0.026391	0.024032	0.013759	0.000000	0.098797	0.023751	0.000000	0.068443	0.000000	0.025105
0.050278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.077424	0.008483	0.000000	0.118849	0.000000	0.029165	0.000000	0.000000	0.041870	0.000000	0.000000	0.029736	0.000000	0.000000	0.000000	0.059315	0.000000	0.005900	0.049210	0.000000	0.051849	0.057358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.021953	0.000000	0.000000	0.000000	0.044903	0.000000	0.000000	0.000000	0.016194	0.047856	0.000000	0.000000	0.000000	0.015143	0.000000	0.000000	0.000000	0.000000	0.061490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030410	0.000000	0.030159	0.029172	0.000000	0.000000	0.037824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005045	0.010620	0.017483	0.000000	0.000000	0.034086	0.015895	0.000056	0.000000	0.000000
0.000000	0.014016	0.017893	0.019984	0.004239	0.007009	0.022563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002608	0.020848	0.000000	0.010629	0.029477	0.000000	0.005943	0.000000	0.020112	0.000000	0.008967	0.000000	0.000000	0.000000	0.000000	0.000000	0.018537	0.006190	0.020141	0.000000	0.012935	0.031251	0.032587	0.000000	0.023683	0.015825	0.002045	0.000000	0.000000	0.012802	0.007371	0.020716	0.000000	0.020151	0.007234	0.020723	0.000000	0.000000	0.009185	0.007063	0.014678	0.000000	0.001282	0.009955	0.012785	0.016858	0.000000	0.007329	0.024403	0.004906	0.026692	0.020927	0.014315	0.021657	0.030861	0.014301	0.000000	0.000000	0.022966	0.000000	0.008892	0.000000	0.000000	0.000000	0.068711	0.039232	0.009192	0.009612	0.000000	0.018576	0.001131	0.000000	0.022287	0.041820	0.020326	0.016002	0.022310	0.000000	0.000000	0.000000	0.011964	0.000000	0.000000	0.000000	0.000000	0.013306	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021863	0.071473	0.000000	0.069978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038694	0.009912	0.000000	0.000000	0.000000	0.010901	0.000000	0.055367	0.000000	0.000000	0.000000	0.000000	0.000000	0.002357	0.000000	0.000000	0.000000	0.043840	0.000000	0.000000	0.000000	0.087103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016831	0.000000	0.000000	0.000000	0.000000	0.058338	0.015091	0.000000	0.000000	0.000000	0.000000	0.000000	0.106309	0.000000	0.019969	0.027129	0.000000	0.000000	0.000000	0.000000	0.000000	0.019302	0.133108	0.013605	0.000000	0.041791	0.057510	0.000000	0.021157	0.000000	0.058371
0.021985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.095465	0.039969	0.000000	0.034599	0.000000	0.032555	0.000000	0.000000	0.012632	0.000000	0.000000	0.019785	0.000000	0.000000	0.000000	0.044910	0.000000	0.007653	0.060562	0.000000	0.008099	0.027311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.106796	0.021690	0.000000	0.000000	0.000000	0.019163	0.000000	0.000000	0.000000	0.057043	0.009374	0.000000	0.000000	0.000000	0.014988	0.000000	0.000000	0.000000	0.000000	0.025030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018230	0.000000	0.151956	0.034523	0.000000	0.000000	0.030122	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016521	0.011443	0.011907	0.000000	0.000000	0.003493	0.053125	0.009072	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012444	0.045323	0.000000	0.021300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.097257	0.043539	0.000000	0.000000	0.000000	0.016668	0.000000	0.038156	0.000000	0.000000	0.000000	0.000000	0.000000	0.049193	0.000000	0.000000	0.000000	0.026697	0.000000	0.000000	0.000000	0.051558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047515	0.000000	0.000000	0.000000	0.000000	0.042592	0.085179	0.000000	0.000000	0.000000	0.000000	0.000000	0.055060	0.000000	0.150435	0.010606	0.000000	0.000000	0.000000	0.000000	0.000000	0.017423	0.055950	0.003111	0.000000	0.053637	0.031102	0.000000	0.021488	0.000000	0.023765
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039758	0.017724	0.000000	0.055843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005041	0.053526	0.000000	0.000000	0.000000	0.026187	0.000000	0.028569	0.000000	0.000000	0.000000	0.000000	0.000000	0.054847	0.000000	0.000000	0.000000	0.010663	0.000000	0.000000	0.000000	0.108811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039250	0.000000	0.000000	0.000000	0.000000	0.068073	0.054976	0.000000	0.000000	0.000000	0.000000	0.000000	0.097837	0.000000	0.001733	0.047264	0.000000	0.000000	0.000000	0.000000	0.000000	0.057603	0.062540	0.013274	0.000000	0.010618	0.058047	0.000000	0.064263	0.000000	0.023552
0.000000	0.001146	0.008240	0.016338	0.019255	0.007913	0.016577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011343	0.019581	0.000000	0.020715	0.018323	0.000000	0.009254	0.000000	0.007747	0.000000	0.022309	0.000000	0.000000	0.000000	0.000000	0.000000	0.007220	0.020977	0.014476	0.000000	0.009881	0.050992	0.003741	0.000000	0.016364	0.009394	0.010527	0.000000	0.000000	0.073518	0.019983	0.006226	0.000000	0.000658	0.001042	0.018623	0.000000	0.000000	0.009664	0.011577	0.005641	0.000000	0.012973	0.017453	0.037696	0.020156	0.000000	0.020182	0.019244	0.006451	0.006700	0.008799	0.014104	0.021193	0.007947	0.014324	0.000000	0.000000	0.046760	0.000000	0.000338	0.000000	0.000000	0.000000	0.008496	0.037777	0.020002	0.023528	0.000000	0.010809	0.007863	0.000000	0.006705	0.051603	0.015895	0.022270	0.006066	0.000000	0.000000	0.000000	0.014117	0.000000	0.000000	0.000000	0.000000	0.051302	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.040456	0.006775	0.000003	0.008033	0.000006	0.000000	0.000000	0.000003	0.000000	0.000000	0.000003	0.001633	0.006868	0.000000	0.000006	0.000000	0.002760	0.000004	0.003313	0.000000	0.000004	0.000000	0.000000	0.000000	0.006739	0.000000	0.000000	0.000000	0.005491	0.000000	0.000000	0.000000	0.250495	0.000001	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000006	0.000004	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001787	0.000000	0.000000	0.000018	0.000011	0.008348	0.012994	0.000003	0.000000	0.000000	0.000000	0.000000	0.007842	0.000000	0.001871	0.005717	0.000000	0.000000	0.000000	0.000000	0.000000	0.177428	0.175541	0.075878	0.000000	0.003797	0.124980	0.000005	0.063653	0.000000	0.007515
0.038224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053446	0.012041	0.000000	0.114403	0.000000	0.015670	0.000000	0.000000	0.009533	0.000000	0.000000	0.017178	0.000000	0.000000	0.000000	0.026859	0.000000	0.007285	0.015727	0.000000	0.020243	0.047696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011944	0.056489	0.000000	0.000000	0.000000	0.013697	0.000000	0.000000	0.000000	0.116576	0.047812	0.000000	0.000000	0.000000	0.017808	0.000000	0.000000	0.000000	0.000000	0.046146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034604	0.000000	0.003111	0.075001	0.000000	0.000000	0.052120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001845	0.038891	0.017128	0.000000	0.000000	0.019069	0.065528	0.003927	0.000000	0.000000
0.000000	0.023164	0.023113	0.020528	0.022766	0.021921	0.027213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020174	0.001187	0.000000	0.004502	0.000681	0.000000	0.032532	0.000000	0.015516	0.000000	0.010706	0.000000	0.000000	0.000000	0.000000	0.000000	0.012834	0.001273	0.011044	0.000000	0.018328	0.008281	0.033463	0.000000	0.002850	0.015589	0.014571	0.000000	0.000000	0.091342	0.016773	0.006964	0.000000	0.005531	0.007016	0.022776	0.000000	0.000000	0.000908	0.003810	0.006090	0.000000	0.005564	0.022285	0.057448	0.002272	0.000000	0.031737	0.005651	0.017644	0.008870	0.024080	0.015334	0.010681	0.016660	0.001243	0.000000	0.000000	0.059247	0.000000	0.005918	0.000000	0.000000	0.000000	0.037618	0.034828	0.003034	0.027710	0.000000	0.025576	0.014908	0.000000	0.009565	0.004193	0.014754	0.010139	0.013787	0.000000	0.000000	0.000000	0.005523	0.000000	0.000000	0.000000	0.000000	0.010290	0.000000
0.000000	0.022500	0.023306	0.000740	0.006534	0.017702	0.000763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024960	0.022238	0.000000	0.009539	0.014217	0.000000	0.003295	0.000000	0.006965	0.000000	0.015394	0.000000	0.000000	0.000000	0.000000	0.000000	0.018025	0.004197	0.002393	0.000000	0.002920	0.035382	0.051164	0.000000	0.006532	0.019183	0.017235	0.000000	0.000000	0.085872	0.020450	0.017767	0.000000	0.025795	0.011546	0.008654	0.000000	0.000000	0.021180	0.030085	0.022194	0.000000	0.000417	0.012345	0.030232	0.007285	0.000000	0.018204	0.018786	0.001759	0.015964	0.024828	0.006056	0.017340	0.004400	0.002148	0.000000	0.000000	0.019762	0.000000	0.033270	0.000000	0.000000	0.000000	0.025406	0.030899	0.002324	0.002245	0.000000	0.026940	0.003030	0.000000	0.013333	0.008717	0.010812	0.023864	0.017256	0.000000	0.000000	0.000000	0.002865	0.000000	0.000000	0.000000	0.000000	0.050785	0.000000
0.029458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113572	0.017800	0.000000	0.101714	0.000000	0.050769	0.000000	0.000000	0.023123	0.000000	0.000000	0.038118	0.000000	0.000000	0.000000	0.013965	0.000000	0.010144	0.002755	0.000000	0.035515	0.043066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031802	0.024433	0.000000	0.000000	0.000000	0.008163	0.000000	0.000000	0.000000	0.051799	0.000670	0.000000	0.000000	0.000000	0.036236	0.000000	0.000000	0.000000	0.000000	0.004546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031435	0.000000	0.134508	0.013604	0.000000	0.000000	0.018606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010567	0.058528	0.012910	0.000000	0.000000	0.001919	0.056513	0.023761	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064746	0.015259	0.000000	0.017961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002211	0.002210	0.000000	0.000000	0.000000	0.051628	0.000000	0.019445	0.000000	0.000000	0.000000	0.000000	0.000000	0.008871	0.000000	0.000000	0.000000	0.013655	0.000000	0.000000	0.000000	0.365485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010394	0.000000	0.000000	0.000000	0.000000	0.015195	0.005633	0.000000	0.000000	0.000000	0.000000	0.000000	0.019747	0.000000	0.001090	0.021751	0.000000	0.000000	0.000000	0.000000	0.000000	0.077133	0.029090	0.079163	0.000000	0.009855	0.028600	0.000000	0.117911	0.000000	0.022964
0.000000	0.002624	0.015234	0.003914	0.023704	0.018887	0.007669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007605	0.000600	0.000000	0.008865	0.024137	0.000000	0.069595	0.000000	0.022935	0.000000	0.006465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000658	0.013416	0.012780	0.000000	0.015213	0.013568	0.046112	0.000000	0.017484	0.004375	0.006459	0.000000	0.000000	0.015212	0.019716	0.019453	0.000000	0.025955	0.009906	0.022485	0.000000	0.000000	0.008685	0.011329	0.012618	0.000000	0.023546	0.026046	0.018083	0.012878	0.000000	0.028689	0.000301	0.003938	0.021961	0.009180	0.027207	0.013122	0.002778	0.004262	0.000000	0.000000	0.006180	0.000000	0.001424	0.000000	0.000000	0.000000	0.055162	0.008538	0.011470	0.018184	0.000000	0.027640	0.030305	0.000000	0.006997	0.040410	0.002916	0.004095	0.017432	0.000000	0.000000	0.000000	0.015648	0.000000	0.000000	0.000000	0.000000	0.073950	0.000000
0.000000	0.017066	0.019573	0.015379	0.002031	0.007232	0.022572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020664	0.014415	0.000000	0.019338	0.002290	0.000000	0.045555	0.000000	0.008547	0.000000	0.020674	0.000000	0.000000	0.000000	0.000000	0.000000	0.001328	0.010251	0.017580	0.000000	0.017192	0.040211	0.039187	0.000000	0.005298	0.019936	0.008409	0.000000	0.000000	0.046493	0.018632	0.006552	0.000000	0.003039	0.030142	0.024656	0.000000	0.000000	0.017228	0.002598	0.012189	0.000000	0.007051	0.017385	0.033664	0.011597	0.000000	0.025907	0.015943	0.015469	0.019087	0.009974	0.021128	0.006986	0.001161	0.006141	0.000000	0.000000	0.025398	0.000000	0.014433	0.000000	0.000000	0.000000	0.015953	0.009843	0.008887	0.013493	0.000000	0.023312	0.000029	0.000000	0.014180	0.012862	0.009126	0.021845	0.009894	0.000000	0.000000	0.000000	0.018821	0.000000	0.000000	0.000000	0.000000	0.074175	0.000000
0.000000	0.019458	0.019909	0.003011	0.015024	0.016466	0.012125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002659	0.016666	0.000000	0.016581	0.002092	0.000000	0.011972	0.000000	0.019651	0.000000	0.003288	0.000000	0.000000	0.000000	0.000000	0.000000	0.003308	0.003861	0.015646	0.000000	0.016965	0.006627	0.039897	0.000000	0.007336	0.006301	0.007252	0.000000	0.000000	0.000343	0.018005	0.002388	0.000000	0.014493	0.019292	0.011953	0.000000	0.000000	0.007066	0.008268	0.011622	0.000000	0.021311	0.021308	0.008262	0.015603	0.000000	0.013867	0.012551	0.008867	0.004326	0.009445	0.000495	0.002707	0.007744	0.011978	0.000000	0.000000	0.041175	0.000000	0.243135	0.000000	0.000000	0.000000	0.051825	0.002983	0.009837	0.010767	0.000000	0.003420	0.007016	0.000000	0.008419	0.060274	0.018692	0.014870	0.008091	0.000000	0.000000	0.000000	0.006038	0.000000	0.000000	0.000000	0.000000	0.015468	0.000000
0.000000	0.009216	0.013394	0.016051	0.027055	0.033073	0.019959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014081	0.006891	0.000000	0.014568	0.014434	0.000000	0.000702	0.000000	0.014659	0.000000	0.021372	0.000000	0.000000	0.000000	0.000000	0.000000	0.019720	0.028913	0.006793	0.000000	0.023878	0.001243	0.007955	0.000000	0.028681	0.024332	0.023431	0.000000	0.000000	0.023863	0.023167	0.010325	0.000000	0.009233	0.019268	0.017571	0.000000	0.000000	0.009470	0.000177	0.015829	0.000000	0.026840	0.000011	0.039270	0.013097	0.000000	0.006988	0.010262	0.016846	0.001466	0.007667	0.027056	0.007554	0.018882	0.024783	0.000000	0.000000	0.032349	0.000000	0.004922	0.000000	0.000000	0.000000	0.014272	0.032876	0.002879	0.029123	0.000000	0.004794	0.002855	0.000000	0.005706	0.041096	0.011206	0.029709	0.019544	0.000000	0.000000	0.000000	0.012541	0.000000	0.000000	0.000000	0.000000	0.056100	0.000000
